date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-09-10,sh.688551,51.0200,66.3100,50.0100,50.5000,37.9400,12779940,681621299.0000,3,70.229200,1,33.104900,0
2020-09-11,sh.688551,44.9900,49.8000,41.1100,45.8500,50.5000,7814858,343979764.0000,3,42.944700,1,-9.207900,0
2020-09-14,sh.688551,47.0000,49.7000,44.4200,46.7300,45.8500,6252693,291152996.7500,3,34.360200,1,1.919300,0
2020-09-15,sh.688551,45.8200,47.0000,43.5000,44.3200,46.7300,4721622,212311868.0000,3,25.946600,1,-5.157300,0
2020-09-16,sh.688551,45.0000,46.5600,44.3000,44.8300,44.3200,3761673,169977206.0000,3,20.671400,1,1.150700,0
2020-09-17,sh.688551,44.8300,52.3900,44.0400,47.6200,44.8300,7186645,341909814.0000,3,39.492500,1,6.223500,0
2020-09-18,sh.688551,47.6300,49.2900,46.2600,46.8500,47.6200,4786402,227654520.0000,3,26.302600,1,-1.617000,0
2020-09-21,sh.688551,47.0000,47.3400,44.0800,44.4400,46.8500,3737073,169004349.9900,3,20.536200,1,-5.144100,0
2020-09-22,sh.688551,43.7000,44.3000,42.6600,43.8000,44.4400,3368701,146468163.5700,3,18.511900,1,-1.440100,0
2020-09-23,sh.688551,43.8500,44.9800,43.7000,44.4400,43.8000,2211423,97959737.0000,3,12.152400,1,1.461200,0
2020-09-24,sh.688551,44.3000,44.3000,42.2100,42.5800,44.4400,2260539,97533322.0000,3,12.422300,1,-4.185400,0
2020-09-25,sh.688551,42.8100,42.8800,40.3300,40.6200,42.5800,2185699,90658618.4500,3,12.011000,1,-4.603100,0
2020-09-28,sh.688551,40.6000,40.8000,38.8500,39.0400,40.6200,1565791,61938366.0000,3,8.604400,1,-3.889700,0
2020-09-29,sh.688551,39.1200,39.8800,38.7500,38.9000,39.0400,1364243,53616906.1000,3,7.496900,1,-0.358600,0
2020-09-30,sh.688551,38.9100,39.4000,38.5500,38.5500,38.9000,1117637,43533597.0000,3,6.141700,1,-0.899700,0
2020-10-09,sh.688551,39.0000,40.3500,39.0000,40.0900,38.5500,1504143,60016091.8000,3,8.265700,1,3.994800,0
2020-10-12,sh.688551,40.5500,41.6600,40.1500,41.0200,40.0900,1589906,65341853.9500,3,8.737000,1,2.319800,0
2020-10-13,sh.688551,41.0300,41.9900,40.9000,41.2800,41.0200,1493120,61863460.0000,3,8.205100,1,0.633800,0
2020-10-14,sh.688551,41.2400,41.2400,40.1200,40.7400,41.2800,1525154,61882029.0900,3,8.381100,1,-1.308100,0
2020-10-15,sh.688551,40.8900,43.1600,40.8600,41.8000,40.7400,2562675,108034526.5000,3,14.082600,1,2.601900,0
2020-10-16,sh.688551,41.7900,41.7900,39.8000,39.9500,41.8000,2396073,96450724.7700,3,13.167100,1,-4.425800,0
2020-10-19,sh.688551,40.4900,40.6700,39.1600,39.2100,39.9500,1194696,47495357.0000,3,6.565200,1,-1.852300,0
2020-10-20,sh.688551,39.0500,40.3900,38.9000,40.2400,39.2100,1202468,47594150.0000,3,6.607900,1,2.626900,0
2020-10-21,sh.688551,40.4400,41.1400,39.6800,39.8500,40.2400,1324689,53350847.0000,3,7.279500,1,-0.969200,0
2020-10-22,sh.688551,39.6000,40.6200,39.0600,40.0500,39.8500,1159432,46243555.6600,3,6.371400,1,0.501900,0
2020-10-23,sh.688551,40.3000,40.5000,38.6200,38.8500,40.0500,1614756,63546691.5100,3,8.873500,1,-2.996300,0
2020-10-26,sh.688551,38.1000,39.1200,38.1000,39.0900,38.8500,1081866,41859067.0000,3,5.945100,1,0.617800,0
2020-10-27,sh.688551,39.1100,42.2100,38.8300,40.8500,39.0900,3218015,131725285.0000,3,17.683900,1,4.502400,0
2020-10-28,sh.688551,40.7000,42.1900,39.8600,41.6100,40.8500,2659696,109351750.6200,3,14.615700,1,1.860500,0
2020-10-29,sh.688551,40.8500,41.5200,40.2100,40.3200,41.6100,1969134,80135317.0000,3,10.820900,1,-3.100200,0
2020-10-30,sh.688551,40.1200,41.4900,39.3000,39.3000,40.3200,2051212,82839117.0000,3,11.272000,1,-2.529800,0
2020-11-02,sh.688551,39.8000,41.0100,38.3400,40.9000,39.3000,2121815,84298569.9500,3,11.659900,1,4.071200,0
2020-11-03,sh.688551,41.2500,42.8300,40.8000,42.1600,40.9000,3013542,125864481.1700,3,16.560200,1,3.080700,0
2020-11-04,sh.688551,42.0100,42.6000,40.8800,41.1600,42.1600,1998207,83356873.8100,3,10.980700,1,-2.371900,0
2020-11-05,sh.688551,42.0000,43.8200,41.5800,43.0600,41.1600,3289645,140513792.4900,3,18.077500,1,4.616100,0
2020-11-06,sh.688551,43.6500,43.8000,42.0900,42.7700,43.0600,2276191,97277914.0700,3,12.508300,1,-0.673500,0
2020-11-09,sh.688551,42.9800,43.9000,42.3800,43.6000,42.7700,2554268,110445037.0700,3,14.036400,1,1.940600,0
